﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:79XoOJJJG6rPa2FFtcxfxC","Roscoe","Midlake","The Trials Of Van Occupanther","1","1","286880","spotify:user:1156541371","2016-05-07T14:01:28Z"
"spotify:track:645JZEc8rBpXA45muiEiky","Icon","Daan","Simple","1","8","177186","spotify:user:1156541371","2016-05-07T14:07:56Z"
"spotify:track:4JKHACLkotsxdKNF9vJYOS","Nothing Arrived - Live from Spotify London","Villagers","Spotify Sessions","1","2","219093","spotify:user:1156541371","2016-05-07T14:08:15Z"
"spotify:track:1NyFRrFiJAJIaR6icj1goI","Skinny Love","Bon Iver","For Emma, Forever Ago","1","3","238532","spotify:user:1156541371","2016-05-07T14:13:00Z"
"spotify:track:37KyNyWTdAlswtbnjXwtpK","To Be Young (Is to Be Sad, Is to Be High)","Ryan Adams","Heartbreaker (Deluxe Edition)","1","2","184671","spotify:user:1156541371","2016-05-07T14:26:21Z"
"spotify:track:5yEPxDjbbzUzyauGtnmVEC","Bitter Sweet Symphony","The Verve","Urban Hymns","1","1","358426","spotify:user:1156541371","2016-05-07T14:26:56Z"
"spotify:track:2ndWbjiiNBEOrlfToKlABE","I Will Follow You Into The Dark","Death Cab for Cutie","Plans","1","5","189400","spotify:user:1156541371","2016-05-07T14:30:53Z"
"spotify:track:7zvgjdj8ICCCRZSYXLlx77","Down to the River","Ben Caplan","In the Time of the Great Remembering (Deluxe Edition)","1","7","297013","spotify:user:1156541371","2016-05-09T04:53:10Z"
"spotify:track:2Jd5XXcGcS2pPj5zeyDmCy","Southbound","Ben Caplan","In the Time of the Great Remembering (Deluxe Edition)","1","1","163653","spotify:user:1156541371","2016-05-09T04:53:15Z"
"spotify:track:3i6AbQNq3vLxmvsUWuU6rZ","The Boat","Chuck Ragan","Feast or Famine","1","1","200520","spotify:user:1156541371","2016-05-09T04:56:05Z"
"spotify:track:33qnumlcObmJNo0WUFCeTw","Nomad by Fate","Chuck Ragan","Covering Ground","1","2","195893","spotify:user:1156541371","2016-05-09T04:58:59Z"
"spotify:track:5B1AoqZirPhL02ip8stnxC","Something May Catch Fire","Chuck Ragan","Till Midnight","1","1","232013","spotify:user:1156541371","2016-05-09T05:13:08Z"
"spotify:track:6x9SJpjBrq49SwNawZLbOG","Meet You in the Middle","Chuck Ragan","Covering Ground","1","9","206333","spotify:user:1156541371","2016-05-09T05:20:54Z"
"spotify:track:5MSKj7wpVQqSYsnEz1SaTr","Fell In Love With A Girl","The White Stripes","White Blood Cells","1","4","110093","spotify:user:1152025879","2016-05-10T16:45:43Z"
"spotify:track:3GCb2MEO7tKRshjHE8WxdZ","Jeanny","Falco","All Time Best - Reclam Musik Edition 8","1","4","353320","spotify:user:1156541371","2016-05-11T19:14:58Z"
"spotify:track:0QclD5GRAe0xO4wvZk78Ug","Happiness Machine","Sum 41","Screaming Bloody Murder","1","9","288000","spotify:user:1156541371","2016-05-13T23:55:10Z"
"spotify:track:013V0wd6dK8JWuuV2TcFFd","Motivation","Sum 41","All The Good Sh**. 14 Solid Gold Hits (2000-2008)","1","9","170653","spotify:user:1156541371","2016-05-13T23:58:10Z"
"spotify:track:7dES51jQZhXiD0XNHfkY2S","Different","The Academic","Different","1","1","182745","spotify:user:1152025879","2016-05-14T07:25:42Z"
"spotify:track:34KTEhpPjq6IAgQg2yzJAL","Californication","Red Hot Chili Peppers","Californication","1","6","329733","spotify:user:rhahyrion","2016-05-16T13:54:20Z"
"spotify:track:5FZxsHWIvUsmSK1IAvm2pp","Best of You","Foo Fighters","In Your Honor","1","3","255626","spotify:user:rhahyrion","2016-05-16T13:54:34Z"
"spotify:track:0ntQJM78wzOLVeCUAW7Y45","Sex on Fire","Kings of Leon","Only By The Night","1","3","203346","spotify:user:rhahyrion","2016-05-16T13:54:45Z"
"spotify:track:3ItzRpwvKtkDSNdRSjXu7Z","Chelsea Dagger","The Fratellis","Costello Music","1","4","215173","spotify:user:rhahyrion","2016-05-16T13:55:36Z"
"spotify:track:7ID1obCK75QsDQuf9pEVxK","Mountains","Biffy Clyro","Only Revolutions","1","6","201146","spotify:user:rhahyrion","2016-05-16T13:56:21Z"
"spotify:track:4K3S63KntXqQqaPaULZ0Ni","Paradise City","Guns N' Roses","Appetite For Destruction / G N'R Lies / The Spaghetti Incident","1","6","405500","spotify:user:rhahyrion","2016-05-16T13:56:45Z"
"spotify:track:6C0xucNj75wRdlejwWIEW1","Club Foot","Kasabian","Kasabian","1","1","214373","spotify:user:rhahyrion","2016-05-16T13:56:51Z"
"spotify:track:5PZK7nZBsKjSkXDszKrJ1W","Hard To Beat","Hard-FI","Stars Of CCTV","1","5","253306","spotify:user:rhahyrion","2016-05-16T13:57:34Z"
"spotify:track:6gGSSrKMiV2yec1DrqGhhy","Always Where I Need to Be","The Kooks","Konk","1","2","161720","spotify:user:rhahyrion","2016-05-16T13:58:04Z"
"spotify:track:0pZ0Bqa6aQqH12vglRSRFz","Promise","Ben Howard","Every Kingdom (Deluxe Edition)","1","10","384080","spotify:user:1156541371","2016-05-18T04:21:12Z"
"spotify:track:7rEZ69MlAHW3DDFqslZ1mJ","Gypsy","Uriah Heep","The Best of Uriah Heep, Pt. 1","1","1","175426","spotify:user:1152025879","2016-05-20T14:52:26Z"
"spotify:track:1EsiDLSQG6yPf4CJ5mxRoN","Afterglow","The Crookes","Hold Fast","1","1","155106","spotify:user:1152025879","2016-05-23T05:01:16Z"
"spotify:track:4yVv19QPf9WmaAmYWOrdfr","Ocean of Night","Editors","IN DREAM","1","2","305488","spotify:user:1152025879","2016-05-26T04:51:53Z"
"spotify:track:4l8JldeQzin1YTymhzsw5T","She's Got You High","Mumm-ra","(500) Days of Summer (Music from the Motion Picture)","1","14","205706","spotify:user:1156541371","2016-05-26T22:34:06Z"
"spotify:track:0gbYQlMzU41qBTUMH5tP8r","Blessed With A Curse","Bring Me The Horizon","There is a Hell Believe Me I've Seen It. There is a Heaven Let's Keep it a Secret","1","11","308040","spotify:user:1156541371","2016-05-28T07:58:11Z"
"spotify:track:1PL0J17LxcmmHvVslIa4Cu","The Getaway","Red Hot Chili Peppers","The Getaway","1","1","250386","spotify:user:rhahyrion","2016-05-28T12:02:31Z"
"spotify:track:3Q9JtAAt8j9FCbuB8bCPeC","Miracle","Shinedown","Amaryllis","1","8","218973","spotify:user:1156541371","2016-05-28T15:13:05Z"
"spotify:track:37sSud1ZrTpwXPGJP0dbXI","Fortune Faded","Red Hot Chili Peppers","Greatest Hits","1","15","201266","spotify:user:1156541371","2016-05-29T10:15:37Z"
"spotify:track:6AnfqcIa7IyrCMtgh5P6Wc","Like Toy Soldiers","Eminem","Curtain Call (Deluxe)","1","10","295666","spotify:user:1156541371","2016-05-31T19:30:12Z"
"spotify:track:2ye824NM1m7Nc2UPXtwZjL","When I'm Gone","Eminem","Curtain Call (Deluxe)","1","16","281133","spotify:user:1156541371","2016-05-31T19:32:27Z"
"spotify:track:6yr8GiTHWvFfi4o6Q5ebdT","'Till I Collapse","Eminem, Nate Dogg","The Eminem Show (Explicit Version)","1","18","297893","spotify:user:1156541371","2016-05-31T19:47:59Z"
"spotify:track:1VpTwecl7EbQiGyVsvwFQE","When Your Heart Stops Beating","+44","When Your Heart Stops Beating","1","3","192786","spotify:user:1152025879","2016-06-01T15:00:40Z"
"spotify:track:3PEx44by2Pe7E6M8tgqE5N","Dry Your Eyes","The Streets","A Grand Don't Come For Free","1","10","269093","spotify:user:1156541371","2016-06-01T16:16:09Z"
"spotify:track:57Xjny5yNzAcsxnusKmAfA","Reptilia","The Strokes","Room On Fire","1","2","219753","spotify:user:1152025879","2016-06-02T14:32:24Z"
"spotify:track:4GylZDT7adqIfVoPHyFb5X","Speeding Cars","Walking On Cars","Everything This Way","1","5","242092","spotify:user:rhahyrion","2016-06-04T18:06:42Z"
"spotify:track:6N009Ux12RwA86twRdpq6s","The Ballroom Blitz","Sweet","Collections","1","1","241786","spotify:user:1152025879","2016-06-11T09:49:57Z"
"spotify:track:42ZVk59gT4tMlrZmd8Ijxf","Indestructible","Disturbed","Indestructible","1","1","278026","spotify:user:1152025879","2016-06-11T12:08:26Z"
"spotify:track:4RBlaEcwBxizha9SN8LgXx","Smokers Outside The Hospital Doors","Editors","An End Has A Start","1","1","297640","spotify:user:1156541371","2016-06-12T10:21:42Z"
"spotify:track:3vtB0J79HNY97FfcOlhwaA","Wona","Mumford & Sons, Baaba Maal, The Very Best, Beatenberg","Johannesburg","1","2","240453","spotify:user:1156541371","2016-06-19T17:42:58Z"
"spotify:track:3jteX7TMc7cPzIUCxHjqHe","We Don't Know","The Strumbellas","Hope","1","3","273013","spotify:user:1156541371","2016-06-22T10:06:30Z"
"spotify:track:6xUO1pda5UkDbsuBAVJJVf","Fall Together","The Temper Trap","Fall Together","1","1","200223","spotify:user:1156541371","2016-06-22T10:09:31Z"
"spotify:track:0rQ9lxICZUMRqYZEuPZ0Rv","Here I Am","Tom Odell","Here I Am","1","1","207440","spotify:user:1156541371","2016-06-23T07:47:34Z"
"spotify:track:53yAFiPcO7NPpKsaMCQgQ9","Lips Of An Angel","Hinder","Extreme Behavior","1","8","261853","spotify:user:1156541371","2016-06-24T01:09:42Z"
"spotify:track:4jH2NgiLe1z17ev6z6i7Fz","Lemon Tree - Album Edit","Fools Garden","Dish Of The Day","1","3","191026","spotify:user:1156541371","2016-07-04T07:47:08Z"
"spotify:track:6ubA1qsS5QGKJib8Hbz08g","Fool You've Landed","Mumford & Sons, Baaba Maal, The Very Best","Johannesburg","1","3","221099","spotify:user:1156541371","2016-07-05T05:59:34Z"
"spotify:track:01o5ZKZ1aVnsoF2mH53jGZ","The Ghost of Tom Joad/Do-Re-Mi","Elvis Costello, Mumford & Sons","ONE Presents agit8, Vol. 5","1","4","358441","spotify:user:rhahyrion","2016-07-05T19:20:46Z"
"spotify:track:0hCB0YR03f6AmQaHbwWDe8","Whole Lotta Love","Led Zeppelin","Led Zeppelin II","1","1","333893","spotify:user:1156541371","2016-07-05T19:56:37Z"
"spotify:track:5qPmR4nG3nNAECAN5JxrEV","Heartbeat - Chase & Status We Just Bought A Guitar Mix","Nneka, Chase & Status","Heartbeat EP","1","2","237733","spotify:user:1152025879","2016-07-11T06:52:40Z"
"spotify:track:3pwhYvXh6ttZfxEqkeInQv","Dark Places","The Gaslight Anthem","Get Hurt","1","12","224906","spotify:user:1156541371","2016-07-15T07:44:56Z"
"spotify:track:61aNjBfSdz7Whr9jyY0RIX","Helter Skeleton","The Gaslight Anthem","Get Hurt","1","5","193800","spotify:user:1156541371","2016-07-15T07:45:03Z"
"spotify:track:7mI4d6ZanoaReH4Q1fCRbQ","We Did It When We Were Young","The Gaslight Anthem","American Slang","1","10","252706","spotify:user:1156541371","2016-07-15T07:45:16Z"
"spotify:track:5pBFxJ4gfCl7AUrCJ0ln5Y","Boxer","The Gaslight Anthem","American Slang","1","7","166946","spotify:user:1156541371","2016-07-15T07:45:21Z"
"spotify:track:5I14pkDLXJnGxIdnrp45sm","Handwritten","The Gaslight Anthem","Handwritten (Special Edition)","1","2","241240","spotify:user:1156541371","2016-07-15T07:45:34Z"
"spotify:track:4dASQiO1Eoo3RJvt74FtXB","Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne, Wiz Khalifa, Imagine Dragons, Logic, Ty Dolla $ign, X Ambassadors","Sucker For Pain (with Logic & Ty Dolla $ign feat. X Ambassadors)","1","1","243490","spotify:user:rhahyrion","2016-07-16T15:09:00Z"
"spotify:track:2P61EK6DMGyVyssLWS4fKy","Lane Boy","Twenty One Pilots","Blurryface","1","6","253093","spotify:user:rhahyrion","2016-07-16T16:54:18Z"
"spotify:track:6W9yBaFGagzZpATBcAgx3R","Tidal Wave","Midi Matilda","Tidal Wave","1","1","234040","spotify:user:1156541371","2016-07-20T08:30:59Z"
"spotify:track:7mptueK99zxqmgIdT3SaWF","Spirit Bird","Xavier Rudd","Spirit Bird","1","3","429235","spotify:user:1156541371","2016-07-22T23:36:51Z"
"spotify:track:5cIWdEt4n098p2wFgHuKRE","Crash","Sum 41","Screaming Bloody Murder","1","10","199920","spotify:user:1156541371","2016-07-29T05:35:44Z"
"spotify:track:6cSsWi1c3ewIEmbqdUWsUM","Unsteady","X Ambassadors","VHS","1","4","193546","spotify:user:1156541371","2016-08-02T23:00:10Z"
"spotify:track:1bvgrTHjGJgeIsQy2tSqFU","Wolves","Rag'n'Bone Man, Stig Of The Dump","Wolves","1","5","175506","spotify:user:1156541371","2016-08-04T08:11:25Z"
"spotify:track:11kW0k3Kwa1KbHIwSMivpX","Escape The Nest","Editors","An End Has A Start","1","8","283666","spotify:user:rhahyrion","2016-08-07T20:08:17Z"
"spotify:track:16Fj8TcCrfxPg3lQte1YdA","Spiders","Editors","An End Has A Start","1","9","240653","spotify:user:1156541371","2016-08-08T16:27:52Z"
"spotify:track:3JSz8RtwFELZJo0ElIWCYb","Marching Orders","Editors","IN DREAM (Deluxe Version)","1","10","465544","spotify:user:1156541371","2016-08-09T08:21:56Z"
"spotify:track:1P3MXWakqsC00kSgjQdUcB","Simple As This","Jake Bugg","Jake Bugg","1","5","199453","spotify:user:1156541371","2016-08-09T10:14:46Z"
"spotify:track:6vRp1EGkh1SE7uGNhbqVjT","Surprise Yourself","Jack Garratt","Phase (Deluxe)","1","8","260866","spotify:user:1156541371","2016-08-09T11:25:17Z"
"spotify:track:0BO3hsGRMAsIQS0F7JG8Y6","Weathered","Jack Garratt","Phase (Deluxe)","1","4","274693","spotify:user:1156541371","2016-08-09T11:33:35Z"
"spotify:track:0iHwnccPp214om2eGT5gzm","1998","Chet Faker","Built on Glass","1","9","365382","spotify:user:1156541371","2016-08-09T13:21:35Z"
"spotify:track:4EyPadLFhtWojU7mkT5hqT","Avalanche","Bring Me The Horizon","That's The Spirit","1","7","262013","spotify:user:1156541371","2016-08-11T10:28:33Z"
"spotify:track:36B0OUgdAL5T7PvvtN5wJp","Fake My Own Death","Sum 41","Fake My Own Death","1","1","194590","spotify:user:1156541371","2016-08-11T11:06:29Z"
"spotify:track:3iCbHR5jb9URJgiFDKPH3g","Bad Decisions","Two Door Cinema Club","Bad Decisions","1","1","297786","spotify:user:rhahyrion","2016-08-11T17:00:04Z"
"spotify:track:629kbMNfMZRSfSHNhcMQyj","Oceaan","Racoon","Alles Is Familie","1","18","161933","spotify:user:1156541371","2016-08-14T11:20:09Z"
"spotify:track:7EvZucbeXRDEwT4cFpHEi8","Details in the Fabric (feat. James Morrison)","Jason Mraz, James Morrison","We Sing. We Dance. We Steal Things.","1","7","345706","spotify:user:1156541371","2016-08-15T08:08:58Z"
"spotify:track:54eZmuggBFJbV7k248bTTt","A Horse with No Name","America","America","1","5","252239","spotify:user:1152025879","2016-08-15T19:54:07Z"
"spotify:track:2Z2vOukzwOgqR4dkymRSWd","Santeria","Sublime","Sublime","1","6","182500","spotify:user:1152025879","2016-08-15T20:07:35Z"
"spotify:track:41TqRBgF4Ahyr4vGmZVk8b","In-A-Gadda-Da-Vida - Single Version","Iron Butterfly","Light and Heavy/The Best of...","1","6","173986","spotify:user:1152025879","2016-08-15T20:24:11Z"
"spotify:track:7eNCd5hipdcUscAHTguegq","Empty Walls","Serj Tankian","Elect The Dead (Standard Version)","1","1","230026","spotify:user:rhahyrion","2016-08-16T15:25:55Z"
"spotify:track:11ORC9bXqNaaW950bnl3NV","Sky Is Over","Serj Tankian","Elect The Dead (Standard Version)","1","6","177000","spotify:user:rhahyrion","2016-08-16T15:25:55Z"
"spotify:track:3erAiWBiKsbVG39cqCrsI0","Human","Rag'n'Bone Man","Human","1","1","199413","spotify:user:1152025879","2016-08-18T05:54:04Z"
"spotify:track:2zzUpxEBD9O6OuhY4pqJuE","Fake It","Seether","Finding Beauty In Negative Spaces (Bonus Track Version)","1","2","193893","spotify:user:1156541371","2016-08-19T16:27:25Z"
"spotify:track:6MVXdWtPSNMlpn7BuGtCWD","Chronicles of a Fallen Love","The Bloody Beetroots, Greta Svabo Bech","HIDE","1","4","337946","spotify:user:1156541371","2016-08-19T17:24:30Z"
"spotify:track:1gvTcjmo5x6xYGUFcquQQs","Rocksteady","The Bloody Beetroots","Rocksteady","1","1","221400","spotify:user:1156541371","2016-08-19T17:25:11Z"
"spotify:track:6OCF7ansjbrhuC63sH3cA2","Spank","The Bloody Beetroots, Tai, B. More","HIDE","1","1","278586","spotify:user:1152025879","2016-08-21T10:11:59Z"
"spotify:track:6rUp7v3l8yC4TKxAAR5Bmx","I Hate Everything About You","Three Days Grace","Three Days Grace (Deluxe Version)","1","3","231480","spotify:user:1152025879","2016-08-21T10:13:13Z"
"spotify:track:5h27GYpKZWWhFov8fOunF6","What Went Down","Foals","What Went Down","1","1","300720","spotify:user:rhahyrion","2016-08-22T10:41:14Z"
"spotify:track:6VyAdiXrCAhbX3PoQzcVPL","Two Steps, Twice","Foals","Antidotes","1","8","281159","spotify:user:rhahyrion","2016-08-22T11:24:26Z"
"spotify:track:5UWwZ5lm5PKu6eKsHAGxOk","Everlong","Foo Fighters","The Colour And The Shape","1","11","250546","spotify:user:rhahyrion","2016-08-22T16:30:44Z"
"spotify:track:5YDUDi2SsfYIUBZjjYIL6f","Hard Came the Rain","Rag'n'Bone Man","Disfigured - EP","1","1","226306","spotify:user:1156541371","2016-08-22T22:45:34Z"
"spotify:track:6CnjrPmgbsqTkYRiByMa4d","Chase That Feeling","Hilltop Hoods","State Of The Art","1","3","209266","spotify:user:1151556473","2016-08-23T07:51:29Z"
"spotify:track:3TWB6wnyoEpqeBwLYSY0O0","Underwear","Royal Republic","We Are The Royal","1","10","120800","spotify:user:1151556473","2016-08-23T07:52:03Z"
"spotify:track:3g3o7ZRhjYQoFCnv2wKVOG","Full Steam Spacemachine","Royal Republic","We Are The Royal","1","6","208026","spotify:user:1151556473","2016-08-23T07:52:30Z"
"spotify:track:2Wskx0dJg9TUl6glZohl4J","Tommy-Gun","Royal Republic","We Are The Royal","1","8","154293","spotify:user:1151556473","2016-08-23T07:52:38Z"
"spotify:track:5qF1Ad1ze7ApA8cUTgUuwY","Everybody Wants to Be an Astronaut","Royal Republic","Save the Nation (Bonus Tracks Version)","1","4","184346","spotify:user:1151556473","2016-08-23T07:53:07Z"
"spotify:track:1bADUQGLJifneXaJEbkZs7","Kings","Tribe Society","Delirium Sonata","1","3","217746","spotify:user:1151556473","2016-08-23T07:53:38Z"
"spotify:track:3iag81mU7BylirRwRYXd8E","I'm Only Joking","KONGOS","Lunatic","1","1","224760","spotify:user:1151556473","2016-08-23T07:54:13Z"
"spotify:track:2kWowW0k4oFymhkr7LmvzO","Come with Me Now","KONGOS","Lunatic","1","2","211960","spotify:user:1151556473","2016-08-23T07:54:16Z"
"spotify:track:3PLN4aXK0A8B76p0OYUDFd","I Want to Know","KONGOS","Lunatic","1","3","235106","spotify:user:1151556473","2016-08-23T07:54:23Z"
"spotify:track:3IztlZyEI63XubkHvwKcmO","Sex on the Radio","KONGOS","Lunatic","1","7","236520","spotify:user:1151556473","2016-08-23T07:54:36Z"
"spotify:track:5jnu6Sb9p27GEUny8Opyuq","I Don't Mind","KONGOS","Egomaniac","1","10","206515","spotify:user:1151556473","2016-08-23T07:55:10Z"
"spotify:track:5cCQm5tTTwUqMRrA39nNs2","Take It From Me","KONGOS","Take It From Me","1","1","190771","spotify:user:1151556473","2016-08-23T07:55:44Z"
"spotify:track:6i0V12jOa3mr6uu4WYhUBr","Heathens","Twenty One Pilots","Heathens","1","1","195920","spotify:user:1151556473","2016-08-23T07:56:08Z"
"spotify:track:6pWsAhgMZzoLAJ0hJP41iq","Fire","Barns Courtney","Fire","1","1","197522","spotify:user:1151556473","2016-08-23T07:57:29Z"
"spotify:track:4dl4aSl0Yoe3qZh42WUTXY","Sometimes","Blitz Kids","The Good Youth","1","4","235199","spotify:user:1151556473","2016-08-23T07:57:51Z"
"spotify:track:05GTQFLER2VkScXxbBYPML","Bikini Weather","Shortstraw","Good Morning, Sunshine","1","5","255866","spotify:user:1151556473","2016-08-23T08:08:12Z"
"spotify:track:0ROFv9HBdafq5r6jg36sGM","Glitter & Gold","Barns Courtney","Glitter & Gold","1","1","176413","spotify:user:1151556473","2016-08-23T08:08:24Z"
"spotify:track:4kDycTxOokULFyza6jCB7m","Turn Your Love","Half Moon Run","Sun Leads Me On","1","5","241920","spotify:user:1151556473","2016-08-23T08:08:42Z"
"spotify:track:1ig5MFkjiIYYz4AgYult89","Trustworthy Rock","Will And The People","Whistleblower","1","3","217026","spotify:user:1151556473","2016-08-23T08:09:59Z"
"spotify:track:5kiD3qnsuhV2YwH4bq93Yc","Anything","Hedley","Wild Life","1","1","191693","spotify:user:1151556473","2016-08-23T08:10:10Z"
"spotify:track:2ts4uPgXBofcoQiXKwnRIk","So Long","Donots, Frank Turner","Wake The Dogs","1","14","231480","spotify:user:1151556473","2016-08-23T08:10:29Z"
"spotify:track:4g3Ax56IslQkI6XVfYKVc5","The Less I Know The Better","Tame Impala","Currents","1","7","216318","spotify:user:1151556473","2016-08-23T08:11:01Z"
"spotify:track:068LmtzI6xJJDPfPnMje0U","Let It Happen","Tame Impala","Currents","1","1","467585","spotify:user:1151556473","2016-08-23T08:11:04Z"
"spotify:track:1g7zNtcGrWt8gcBRwDQEkf","Gold","Chet Faker","Built on Glass","1","5","285255","spotify:user:1151556473","2016-08-23T08:12:03Z"
"spotify:track:56kZQdPc8OUBytyxqCwhXG","Down South","Jeremy Loops, Motheo Moleko","Trading Change (Deluxe Edition)","1","3","241106","spotify:user:1151556473","2016-08-23T08:12:34Z"
"spotify:track:5WW122rIxfwIOfUnhNi7PM","She Wants","Sunset Sons","She Wants","1","1","212760","spotify:user:1151556473","2016-08-23T08:12:44Z"
"spotify:track:4V66ezRvfTtp5gUKLvtdBT","Empire","Boysetsfire","The Misery Index; Notes From The Plague Years","1","7","217360","spotify:user:1156541371","2016-08-25T14:14:21Z"
"spotify:track:3CcFxpppVld5De1PzoGLGf","Downfall","The One Hundred","Subculture","1","6","216500","spotify:user:1156541371","2016-08-25T14:41:05Z"
"spotify:track:0EE09DdyBcv4v2eCrUuRcX","Final Conversation","The Butterfly Effect","Final Conversation Of Kings (Tour Edition)","1","3","202160","spotify:user:1156541371","2016-08-25T14:45:30Z"
"spotify:track:33SrFoeMHTEfymYmAcwAnT","This Nightmare","White Comic","This Nightmare","1","1","185713","spotify:user:1156541371","2016-08-25T14:49:16Z"
"spotify:track:0swatjwtqu90wG9pbkkkk9","Hollow Tune","Brick + Mortar","Dropped","1","4","223505","spotify:user:1156541371","2016-08-25T15:10:31Z"
